Latitude,Longitude,Zone,Amenity
45.5178814,9.1708729,zone9,waste_basket
45.517964,9.1670983,zone9,bench
45.5179685,9.1671758,zone9,waste_basket
45.5181375,9.1670877,zone9,waste_basket
45.5181394,9.1671762,zone9,waste_basket
45.5191791,9.1689947,zone9,waste_basket
45.5196185,9.1698098,zone9,clock
45.5129553,9.1741325,zone9,recycling
45.5191553,9.1768522,zone9,bench
45.5135867,9.1779222,zone9,bench
45.5136551,9.1745871,zone9,bench
45.51368,9.1745869,zone9,bench
45.5135725,9.174452,zone9,bench
45.5135748,9.1744827,zone9,bench
45.5135804,9.1744161,zone9,bench
45.5135834,9.1745172,zone9,bench
45.5135953,9.174547,zone9,bench
45.5136085,9.1743599,zone9,bench
45.5136115,9.1745678,zone9,bench
45.513632,9.1743467,zone9,bench
45.513633,9.1745815,zone9,bench
45.5136522,9.1743396,zone9,bench
45.5137052,9.1743514,zone9,bench
45.5137237,9.174555,zone9,bench
45.5137254,9.1743698,zone9,bench
45.5137383,9.174393,zone9,bench
45.5137416,9.1745286,zone9,bench
45.5137476,9.174496,zone9,bench
45.5137499,9.1744341,zone9,bench
45.5137532,9.1744634,zone9,bench
45.5169937,9.1713465,zone9,restaurant
45.5171978,9.1712504,zone9,cafe
45.5182163,9.1709133,zone9,bank
45.5190397,9.1703651,zone9,waste_basket
45.5178719,9.1693469,zone9,school
45.4952497,9.1867821,zone9,post_box
45.495252,9.1868312,zone9,post_office
45.5255625,9.214033,zone9,bicycle_parking
45.525805,9.2139242,zone9,taxi
45.5258717,9.2133223,zone9,bench
45.52582,9.2135007,zone9,bench
45.5018126,9.1593698,zone9,bicycle_parking
45.5018614,9.1592719,zone9,bicycle_parking
45.5018128,9.1592343,zone9,bicycle_parking
45.5018762,9.1591326,zone9,bicycle_parking
45.5017807,9.1594857,zone9,bicycle_parking
45.5045261,9.1643946,zone9,bicycle_parking
45.5047239,9.1643194,zone9,bicycle_parking
45.5048785,9.1642492,zone9,bicycle_parking
45.5055835,9.1663739,zone9,bicycle_parking
45.5057645,9.1662712,zone9,bicycle_parking
45.5084785,9.167758,zone9,cafe
45.5090259,9.1723538,zone9,cafe
45.4964096,9.1814576,zone9,restaurant
45.4861231,9.185131,zone9,bench
45.4861815,9.1857199,zone9,bench
45.4858933,9.1849476,zone9,bench
45.4859332,9.1865574,zone9,waste_basket
45.4859517,9.1854921,zone9,bench
45.4859747,9.1864719,zone9,bench
45.4860062,9.1850282,zone9,bench
45.4860666,9.1856143,zone9,bench
45.486238,9.1852532,zone9,bench
45.486245,9.1848427,zone9,bench
45.4862652,9.1858116,zone9,bench
45.4864157,9.1844638,zone9,bench
45.4864366,9.1854504,zone9,bench
45.4851468,9.185281,zone9,waste_basket
45.4851653,9.1855908,zone9,bench
45.4854808,9.1858769,zone9,bench
45.4855115,9.1851199,zone9,bench
45.485549,9.186388,zone9,bench
45.4855719,9.1846615,zone9,bench
45.4855738,9.1867003,zone9,vending_machine
45.4855899,9.1859797,zone9,bench
45.4856415,9.1858422,zone9,waste_basket
45.4856561,9.186488,zone9,bench
45.4856829,9.1847587,zone9,bench
45.4856834,9.1860963,zone9,bench
45.4856867,9.1868319,zone9,vending_machine
45.485717,9.1867505,zone9,bench
45.4857219,9.1853088,zone9,bench
45.4855344,9.1857283,zone9,waste_basket
45.4858348,9.1853893,zone9,bench
45.4858598,9.1867302,zone9,bench
45.4858839,9.1863769,zone9,bench
45.48579,9.1848587,zone9,bench
45.4863588,9.1849599,zone9,bench
45.4865359,9.1845743,zone9,bench
45.4852403,9.1853921,zone9,waste_basket
45.485251,9.1860547,zone9,bench
45.4852607,9.1857019,zone9,bench
45.485307,9.1849198,zone9,bench
45.4853455,9.1854977,zone9,waste_basket
45.4853645,9.1864646,zone9,vending_machine
45.4853659,9.1857963,zone9,bench
45.4854005,9.1850226,zone9,bench
45.485475,9.186238,zone9,bench
45.4857521,9.1866727,zone9,waste_basket
45.485769,9.1866352,zone9,bench
45.4857844,9.186949,zone9,waste_basket
45.4849423,9.1857338,zone9,bench
45.4850504,9.1858491,zone9,bench
45.4850572,9.1854755,zone9,bench
45.4851458,9.1859602,zone9,bench
45.4854428,9.1856171,zone9,waste_basket
45.4854746,9.1865864,zone9,vending_machine
45.4854784,9.1845587,zone9,bench
45.4856186,9.1852199,zone9,bench
45.4853659,9.1861352,zone9,bench
45.5032569,9.1610227,zone9,bench
45.5032929,9.1610052,zone9,bench
45.5102792,9.1760295,zone9,cafe
45.5297599,9.2113687,zone9,bench
45.5297738,9.2115062,zone9,bench
45.5105777,9.1761232,zone9,pharmacy
45.5034022,9.1768831,zone9,bank
45.4983836,9.1762553,zone9,drinking_water
45.4992029,9.1786144,zone9,drinking_water
45.5026206,9.1773648,zone9,drinking_water
45.5042577,9.1770992,zone9,restaurant
45.5089431,9.1737802,zone9,bench
45.5089873,9.1739011,zone9,bench
45.5134641,9.1742325,zone9,clock
45.5159081,9.2138245,zone9,bicycle_parking
45.5180284,9.1710673,zone9,dentist
45.4817197,9.1949536,zone9,parking
45.4824773,9.1932363,zone9,bicycle_parking
45.4831631,9.1910362,zone9,bicycle_parking
45.486956,9.1964938,zone9,bicycle_parking
45.5088235,9.1890709,zone9,taxi
45.5068777,9.1878324,zone9,parking_entrance
45.5075087,9.1881362,zone9,parking_entrance
45.5167293,9.213483,zone9,parking_entrance
45.5148204,9.187896,zone9,recycling
45.5149331,9.1890979,zone9,recycling
45.489007,9.1872235,zone9,bar
45.5160477,9.1716931,zone9,bench
45.4940087,9.1884114,zone9,bar
45.5243147,9.1747859,zone9,parking
45.5244368,9.1757139,zone9,parking
45.4826179,9.1850085,zone9,nightclub
45.4823078,9.1843767,zone9,kindergarten
45.4828177,9.1862264,zone9,restaurant
45.483458,9.1866062,zone9,waste_basket
45.4836373,9.1849489,zone9,bench
45.483149,9.1870322,zone9,bank
45.482086,9.1859552,zone9,vending_machine
45.4838294,9.1850322,zone9,bench
45.4838629,9.1851085,zone9,waste_basket
45.4838692,9.1849636,zone9,bench
45.4838736,9.1851522,zone9,bench
45.4839027,9.1873143,zone9,post_box
45.483927,9.1873359,zone9,waste_basket
45.4838482,9.1850828,zone9,bench
45.4838766,9.1851839,zone9,bench
45.4819861,9.1861238,zone9,waste_basket
45.4821267,9.1859627,zone9,waste_basket
45.4821888,9.184857,zone9,post_box
45.4823171,9.1863036,zone9,vending_machine
45.4823795,9.1838017,zone9,waste_basket
45.4827781,9.1858712,zone9,waste_basket
45.4838433,9.1849775,zone9,bench
45.4836562,9.1849309,zone9,bench
45.4836803,9.1849256,zone9,bench
45.4836896,9.1849839,zone9,bench
45.4837128,9.1849322,zone9,waste_basket
45.4837412,9.184945,zone9,bench
45.4837242,9.1849854,zone9,bench
45.4838636,9.1849392,zone9,bench
45.4836952,9.1862007,zone9,waste_basket
45.5150308,9.1866828,zone9,bench
45.5188485,9.1845169,zone9,bench
45.5148441,9.2122769,zone9,pub
45.5038433,9.1631722,zone9,fast_food
45.5002058,9.17888,zone9,post_box
45.4896876,9.187804,zone9,restaurant
45.5027695,9.1637105,zone9,restaurant
45.5210284,9.1714152,zone9,pharmacy
45.5058909,9.1849679,zone9,waste_basket
45.5068698,9.187323,zone9,clock
45.5188285,9.1843759,zone9,bench
45.5209762,9.1840042,zone9,bicycle_parking
45.5242032,9.1818949,zone9,bench
45.5233578,9.1751623,zone9,taxi
45.5287065,9.1718178,zone9,cafe
45.5264708,9.1861646,zone9,bench
45.5205968,9.1521014,zone9,bench
45.5206068,9.1520815,zone9,waste_basket
45.5221281,9.1552904,zone9,car_wash
45.483618,9.1818463,zone9,restaurant
45.4830186,9.1817603,zone9,restaurant
45.4842961,9.1849218,zone9,bench
45.4842934,9.1852117,zone9,waste_basket
45.4843213,9.184901,zone9,bench
45.4844089,9.1824578,zone9,waste_basket
45.4844767,9.184514,zone9,bench
45.4839305,9.1818273,zone9,waste_basket
45.483968,9.1840397,zone9,waste_basket
45.4832212,9.1817917,zone9,restaurant
45.4833807,9.1829195,zone9,restaurant
45.4831282,9.1817696,zone9,restaurant
45.4838976,9.1821395,zone9,restaurant
45.4844776,9.1846369,zone9,bench
45.4844785,9.1844338,zone9,bench
45.4845179,9.184691,zone9,bicycle_parking
45.4837152,9.1818776,zone9,restaurant
45.4838956,9.182366,zone9,fast_food
45.4839077,9.1840358,zone9,waste_basket
45.4839894,9.182801,zone9,waste_basket
45.4841119,9.1849332,zone9,bench
45.4842405,9.1849634,zone9,bench
45.4842511,9.1849937,zone9,bench
45.4842431,9.1848973,zone9,bench
45.4844785,9.184677,zone9,waste_basket
45.4849652,9.1822264,zone9,waste_basket
45.4851879,9.1821104,zone9,waste_basket
45.4842643,9.1849199,zone9,bench
45.4846864,9.1855443,zone9,waste_basket
45.4844757,9.1844725,zone9,waste_basket
45.4844795,9.1847331,zone9,bench
45.4854175,9.1822257,zone9,telephone
45.4877272,9.1875031,zone9,pub
45.5278005,9.1666476,zone9,parking
45.5280531,9.1674273,zone9,bench
45.521396,9.1672779,zone9,toilets
45.4831971,9.1911126,zone9,waste_basket
45.4816943,9.1915051,zone9,waste_basket
45.4817979,9.192043,zone9,waste_basket
45.4819577,9.1917963,zone9,waste_basket
45.4822148,9.193256,zone9,bench
45.4824236,9.1930431,zone9,waste_basket
45.4807705,9.1926856,zone9,restaurant
45.4804891,9.1941931,zone9,waste_basket
45.481182,9.1941311,zone9,waste_basket
45.4810239,9.1927387,zone9,restaurant
45.4809065,9.1930177,zone9,waste_basket
45.4812083,9.1942028,zone9,waste_basket
45.4821605,9.193203,zone9,bench
45.4807066,9.1934987,zone9,cafe
45.4809075,9.1949138,zone9,waste_basket
45.4810351,9.194604,zone9,waste_basket
45.4820548,9.1932191,zone9,bench
45.4829191,9.1896391,zone9,cafe
45.5135918,9.1743379,zone9,vending_machine
45.51356,9.1743857,zone9,vending_machine
45.5136198,9.1745523,zone9,vending_machine
45.5137557,9.1744515,zone9,vending_machine
45.5206458,9.1692006,zone9,vending_machine
45.5206458,9.1692123,zone9,vending_machine
45.5206696,9.1692187,zone9,vending_machine
45.5216464,9.1681453,zone9,vending_machine
45.5216584,9.1681383,zone9,vending_machine
45.5216636,9.1681709,zone9,vending_machine
45.5216773,9.1681659,zone9,vending_machine
45.5337528,9.1725892,zone9,bicycle_parking
45.4877584,9.1911135,zone9,waste_basket
45.4883623,9.1895636,zone9,restaurant
45.4868193,9.1887817,zone9,cafe
45.4872719,9.1888486,zone9,waste_basket
45.4876495,9.1914492,zone9,waste_basket
45.4874506,9.1910656,zone9,restaurant
45.488016,9.1896562,zone9,restaurant
45.4860034,9.1885217,zone9,recycling
45.4850047,9.1835003,zone9,waste_basket
45.4868492,9.1887308,zone9,waste_basket
45.4868246,9.188725,zone9,post_box
45.4888747,9.1901378,zone9,waste_basket
45.4875301,9.1911929,zone9,waste_basket
45.4891702,9.1907136,zone9,telephone
45.4890583,9.1903194,zone9,waste_basket
45.4906146,9.1892398,zone9,recycling
45.4890529,9.189085,zone9,waste_basket
45.4899322,9.1892365,zone9,waste_basket
45.4898963,9.1889095,zone9,restaurant
45.4896123,9.1888767,zone9,restaurant
45.4896986,9.1888883,zone9,restaurant
45.4896756,9.1892372,zone9,cafe
45.4890289,9.1891792,zone9,bench
45.4900854,9.1899222,zone9,waste_basket
45.4888359,9.1906893,zone9,waste_basket
45.4886398,9.1913071,zone9,ice_cream
45.4887169,9.1909535,zone9,waste_basket
45.4862814,9.196275,zone9,cafe
45.4857036,9.1960529,zone9,doctors
45.485854,9.1963227,zone9,fast_food
45.4873334,9.1958412,zone9,cafe
45.4860424,9.1959558,zone9,theatre
45.4864615,9.1957816,zone9,restaurant
45.4875554,9.1958281,zone9,restaurant
45.4822096,9.1847751,zone9,fast_food
45.4819605,9.1946894,zone9,waste_basket
45.4818022,9.1944257,zone9,restaurant
45.4866044,9.1966692,zone9,post_office
45.4956062,9.1831755,zone9,restaurant
45.5169114,9.2129556,zone9,motorcycle_parking
45.4819659,9.1923064,zone9,bicycle_parking
45.5160786,9.1806072,zone9,waste_basket
45.5148158,9.1694856,zone9,restaurant
45.5135083,9.1739841,zone9,vending_machine
45.5135099,9.1739909,zone9,vending_machine
45.5135172,9.1739807,zone9,vending_machine
45.513519,9.1739874,zone9,vending_machine
45.4837109,9.1885197,zone9,waste_basket
45.4827558,9.1881361,zone9,waste_basket
45.4802283,9.1933363,zone9,restaurant
45.5222237,9.1676981,zone9,bicycle_parking
45.5221739,9.2167592,zone9,parking
45.5215875,9.2164608,zone9,parking
45.4984079,9.1867559,zone9,cafe
45.5101403,9.1964782,zone9,cafe
45.5100882,9.1964867,zone9,post_box
45.5101643,9.1961284,zone9,telephone
45.4892647,9.1831976,zone9,pub
45.4896401,9.1830758,zone9,bar
45.4893611,9.1854789,zone9,cafe
45.4889029,9.1827494,zone9,dentist
45.4894684,9.1833367,zone9,restaurant
45.4893324,9.182939,zone9,restaurant
45.4889294,9.1839905,zone9,restaurant
45.4870994,9.1841064,zone9,waste_basket
45.4877341,9.1827064,zone9,waste_basket
45.4889197,9.1845424,zone9,waste_basket
45.4891239,9.1853448,zone9,clock
45.4892114,9.1851241,zone9,waste_basket
45.4892067,9.1830193,zone9,waste_basket
45.4893458,9.185589,zone9,telephone
45.4894388,9.1836838,zone9,fast_food
45.4938657,9.1872392,zone9,bank
45.4941046,9.1876918,zone9,restaurant
45.4941572,9.1875879,zone9,bank
45.5329533,9.1728502,zone9,telephone
45.5334456,9.1727159,zone9,telephone
45.5132889,9.2116813,zone9,bench
45.5133042,9.2116256,zone9,bench
45.513332,9.2115273,zone9,bench
45.5133476,9.211473,zone9,bench
45.5133769,9.2113658,zone9,bench
45.5133908,9.2113144,zone9,bench
45.5134585,9.211093,zone9,bench
45.5134738,9.2110374,zone9,bench
45.5135017,9.210939,zone9,bench
45.5135172,9.2108848,zone9,bench
45.5135499,9.2107714,zone9,bench
45.5135638,9.21072,zone9,bench
45.5137275,9.2119432,zone9,bench
45.5137644,9.2119225,zone9,bench
45.5137515,9.2118743,zone9,bench
45.5138094,9.2116599,zone9,bench
45.5138432,9.2116407,zone9,bench
45.5138562,9.2115992,zone9,bench
45.5139017,9.2113401,zone9,bench
45.5139343,9.2113166,zone9,bench
45.5139216,9.2112665,zone9,bench
45.5139814,9.2110506,zone9,bench
45.5140155,9.2110271,zone9,bench
45.5140007,9.2109797,zone9,bench
45.5149011,9.2126032,zone9,bank
45.5157943,9.2120152,zone9,fast_food
45.5223684,9.2152332,zone9,bench
45.5224188,9.2152617,zone9,bench
45.5224693,9.2152902,zone9,bench
45.5225198,9.2153188,zone9,bench
45.5225702,9.2153473,zone9,bench
45.5226207,9.2153759,zone9,bench
45.5136716,9.2107915,zone9,parking_entrance
45.5139064,9.2109147,zone9,parking_entrance
45.5147627,9.2122281,zone9,restaurant
45.5142003,9.2120438,zone9,motorcycle_parking
45.5144431,9.2111742,zone9,motorcycle_parking
45.5144836,9.2118522,zone9,bench
45.5145093,9.2117683,zone9,bench
45.5147079,9.2119739,zone9,bench
45.5147337,9.2118899,zone9,bench
45.5147797,9.2120159,zone9,bench
45.5148054,9.2119319,zone9,bench
45.5155703,9.2116047,zone9,bar
45.5163616,9.2118506,zone9,vending_machine
45.5134763,9.2108866,zone9,waste_basket
45.5135423,9.2106555,zone9,waste_basket
45.5147382,9.2119912,zone9,waste_basket
45.514778,9.2119137,zone9,waste_basket
45.5134079,9.2117412,zone9,parking_entrance
45.5136368,9.2118846,zone9,parking_entrance
45.5142628,9.2124781,zone9,cafe
45.5143131,9.2123138,zone9,cafe
45.5137981,9.2120439,zone9,waste_basket
45.5138621,9.2118044,zone9,waste_basket
45.5139309,9.2116018,zone9,waste_basket
45.5139823,9.211423,zone9,waste_basket
45.5140406,9.2111504,zone9,waste_basket
45.5154033,9.2120173,zone9,waste_basket
45.5155178,9.2120724,zone9,waste_basket
45.5193268,9.2134481,zone9,vending_machine
45.5142963,9.2123703,zone9,cafe
45.4855047,9.1881543,zone9,drinking_water
45.4821435,9.1880415,zone9,bar
45.4803987,9.19288,zone9,waste_basket
45.4865452,9.1899719,zone9,community_centre
45.5213978,9.2026837,zone9,police
45.4906489,9.1815249,zone9,cafe
45.4898106,9.1831493,zone9,restaurant
45.49017,9.1830088,zone9,restaurant
45.4902216,9.1816087,zone9,doctors
45.4887963,9.1824849,zone9,cafe
45.4894833,9.1820443,zone9,restaurant
45.4854718,9.1881066,zone9,bench
45.4854928,9.1880526,zone9,bench
45.4859262,9.1965321,zone9,charging_station
45.4892003,9.1817625,zone9,waste_basket
45.4892883,9.1820815,zone9,waste_basket
45.4897935,9.18175,zone9,vending_machine
45.4899521,9.1832085,zone9,cafe
45.4900796,9.1832892,zone9,vending_machine
45.4901494,9.1832938,zone9,waste_basket
45.4901684,9.1812009,zone9,waste_basket
45.4901698,9.181489,zone9,waste_basket
45.4902272,9.1833578,zone9,waste_basket
45.4902863,9.1830277,zone9,telephone
45.4905694,9.1815493,zone9,post_box
45.4906576,9.181408,zone9,waste_basket
45.5139881,9.2104695,zone9,waste_basket
45.5145037,9.2107504,zone9,waste_basket
45.5145158,9.2107561,zone9,vending_machine
45.5218345,9.2149267,zone9,bench
45.5218849,9.2149552,zone9,bench
45.5219354,9.2149837,zone9,bench
45.5219859,9.2150123,zone9,bench
45.5220363,9.2150408,zone9,bench
45.5220868,9.2150694,zone9,bench
45.5220672,9.2150481,zone9,bicycle_parking
45.5027658,9.1609374,zone9,bicycle_rental
45.5267403,9.1920727,zone9,waste_basket
45.4982642,9.1671895,zone9,telephone
45.5036089,9.1714972,zone9,car_wash
45.5047689,9.1687626,zone9,parking
45.4839436,9.1822098,zone9,bicycle_rental
45.4945021,9.1806839,zone9,clock
45.4836557,9.1852487,zone9,taxi
45.5200735,9.196675,zone9,drinking_water
45.5216839,9.1958676,zone9,drinking_water
45.5222721,9.1946495,zone9,bench
45.5222856,9.1946174,zone9,bench
45.5222377,9.1946078,zone9,bench
45.5222511,9.1945822,zone9,bench
45.5223148,9.1948098,zone9,bench
45.522338,9.1948258,zone9,bench
45.5222946,9.1948589,zone9,bench
45.5223193,9.1948771,zone9,bench
45.5224054,9.1949487,zone9,bench
45.5224286,9.1949669,zone9,bench
45.5224226,9.1948963,zone9,bench
45.5224443,9.1949145,zone9,bench
45.5224495,9.1954701,zone9,bench
45.5224241,9.1954766,zone9,bench
45.5224929,9.1956892,zone9,bench
45.5224705,9.1956977,zone9,bench
45.5243047,9.1926569,zone9,cafe
45.5238074,9.1925759,zone9,pub
45.4837812,9.1889307,zone9,ice_cream
45.4836809,9.1888687,zone9,waste_basket
45.5033049,9.1956956,zone9,toilets
45.5053715,9.1799001,zone9,bicycle_rental
45.5142138,9.2081897,zone9,post_box
45.4830344,9.1889627,zone9,clinic
45.4858002,9.1969392,zone9,waste_basket
45.4865314,9.1972014,zone9,clock
45.5072078,9.2075749,zone9,restaurant
45.5076169,9.2036845,zone9,restaurant
45.507063,9.2076124,zone9,cafe
45.5084752,9.209158,zone9,waste_basket
45.5093686,9.2103242,zone9,waste_basket
45.4859435,9.190698,zone9,bench
45.4861679,9.1906312,zone9,bench
45.4861442,9.1912656,zone9,bench
45.4855955,9.1915545,zone9,ice_cream
45.4863963,9.1900955,zone9,restaurant
45.4815166,9.1942482,zone9,bench
45.4820328,9.1934199,zone9,bench
45.4820766,9.1934524,zone9,bench
45.482093,9.1931727,zone9,bench
45.4812911,9.1953063,zone9,bench
45.4813279,9.1952244,zone9,bench
45.481354,9.1946061,zone9,bench
45.4816232,9.1941528,zone9,waste_basket
45.4811105,9.1951257,zone9,bench
45.4817007,9.1944352,zone9,bench
45.4857431,9.1910343,zone9,bench
45.4857709,9.1913664,zone9,bench
45.481126,9.1950906,zone9,bench
45.4812812,9.195346,zone9,waste_basket
45.4813695,9.194571,zone9,bench
45.4815302,9.1942151,zone9,bench
45.4816536,9.1945391,zone9,bench
45.4816561,9.193256,zone9,waste_basket
45.4857317,9.1909837,zone9,waste_basket
45.4858186,9.1912625,zone9,bench
45.4858399,9.1912441,zone9,bench
45.4858568,9.1913916,zone9,waste_basket
45.4858592,9.1911346,zone9,bench
45.481708,9.1942894,zone9,waste_basket
45.4817363,9.1943797,zone9,waste_basket
45.483064,9.1874043,zone9,motorcycle_parking
45.4857928,9.191406,zone9,bench
45.4858436,9.192296,zone9,waste_basket
45.4858562,9.1903573,zone9,bench
45.4858927,9.1906565,zone9,waste_basket
45.4859564,9.1906502,zone9,bench
45.4855103,9.1905512,zone9,waste_basket
45.4857853,9.1913845,zone9,waste_basket
45.4858386,9.1912882,zone9,bench
45.4858733,9.1905333,zone9,bench
45.4858807,9.1909691,zone9,bench
45.4859142,9.1917017,zone9,waste_basket
45.4859237,9.1914777,zone9,bench
45.4860664,9.1914702,zone9,bench
45.4860897,9.1914442,zone9,bench
45.4860821,9.1905206,zone9,bench
45.4861636,9.1916071,zone9,waste_basket
45.486146,9.1905908,zone9,bench
45.4858702,9.1914179,zone9,bench
45.4858979,9.1914556,zone9,bench
45.4859047,9.1908581,zone9,bench
45.4859783,9.1906067,zone9,waste_basket
45.4859971,9.1915015,zone9,bench
45.4860093,9.1905748,zone9,bench
45.4860299,9.1914943,zone9,bench
45.4860287,9.1905564,zone9,bench
45.4861157,9.1914019,zone9,bench
45.4861479,9.1912127,zone9,bench
45.4861159,9.1905466,zone9,bench
45.4861441,9.1912391,zone9,waste_basket
45.5035636,9.1690532,zone9,bench
45.503584,9.1690433,zone9,bench
45.503807,9.1692918,zone9,bench
45.503829,9.1692651,zone9,bench
45.5016405,9.1534766,zone9,fast_food
45.487326,9.1911231,zone9,restaurant
45.5262046,9.1777331,zone9,marketplace
45.4910821,9.1824812,zone9,waste_basket
45.4916885,9.182267,zone9,waste_basket
45.4894655,9.1855783,zone9,dentist
45.4915265,9.1842097,zone9,restaurant
45.4903397,9.1836978,zone9,restaurant
45.4913632,9.1849462,zone9,cafe
45.4895014,9.1856244,zone9,waste_basket
45.4913093,9.1841357,zone9,cafe
45.4906449,9.183801,zone9,cafe
45.4907984,9.1838651,zone9,fast_food
45.4909616,9.183956,zone9,restaurant
45.4914095,9.1847285,zone9,pub
45.4900629,9.1835142,zone9,vending_machine
45.4902537,9.1827446,zone9,vending_machine
45.4909649,9.1815966,zone9,vending_machine
45.4904447,9.1847502,zone9,waste_basket
45.4906496,9.184342,zone9,vending_machine
45.4906851,9.1842973,zone9,waste_basket
45.4907579,9.1838097,zone9,waste_basket
45.4908276,9.1815372,zone9,waste_basket
45.4910866,9.1812921,zone9,recycling
45.4913308,9.1838776,zone9,waste_basket
45.491791,9.1819614,zone9,vending_machine
45.4921256,9.1817639,zone9,waste_basket
45.4902529,9.1847278,zone9,bar
45.5140302,9.1763925,zone9,recycling
45.5213214,9.1726071,zone9,parking
45.4856841,9.1921999,zone9,restaurant
45.5247994,9.1674649,zone9,drinking_water
45.5268454,9.1738018,zone9,post_box
45.5149131,9.2118461,zone9,restaurant
45.515189,9.2117465,zone9,restaurant
45.4870646,9.1888333,zone9,restaurant
45.4823995,9.1933805,zone9,restaurant
45.4820111,9.1928663,zone9,restaurant
45.4997984,9.1653857,zone9,post_box
45.5166915,9.1683457,zone9,police
45.5268546,9.2117735,zone9,bicycle_parking
45.5249847,9.1703655,zone9,drinking_water
45.5024062,9.1538977,zone9,post_box
45.4969538,9.1808367,zone9,restaurant
45.4936795,9.1805564,zone9,cafe
45.492575,9.1846489,zone9,bank
45.4839267,9.1891393,zone9,fast_food
45.4922563,9.1841894,zone9,cafe
45.4916024,9.1836932,zone9,cafe
45.493407,9.1842186,zone9,restaurant
45.5113412,9.2107325,zone9,bicycle_rental
45.5086071,9.2082805,zone9,restaurant
45.4919549,9.1853765,zone9,bench
45.4920447,9.1857936,zone9,waste_basket
45.4920241,9.1844035,zone9,bar
45.4918106,9.1826753,zone9,vending_machine
45.492291,9.1856367,zone9,waste_basket
45.4945101,9.1810278,zone9,bicycle_rental
45.4932866,9.1836955,zone9,restaurant
45.4930892,9.1824584,zone9,bicycle_rental
45.4933749,9.1817808,zone9,restaurant
45.4934935,9.1827293,zone9,cafe
45.4924593,9.1856782,zone9,vending_machine
45.4926041,9.1853725,zone9,bench
45.4926144,9.1854757,zone9,bench
45.4926168,9.1852726,zone9,bench
45.4926605,9.1852866,zone9,bench
45.4926826,9.1852491,zone9,bench
45.4927051,9.1852585,zone9,bench
45.4919643,9.1853363,zone9,bench
45.4921979,9.1849802,zone9,bench
45.4922515,9.1856528,zone9,bench
45.4922675,9.1856427,zone9,bench
45.4923691,9.1854824,zone9,waste_basket
45.492621,9.1853725,zone9,bench
45.4919695,9.1855347,zone9,waste_basket
45.4921759,9.1849889,zone9,bench
45.5071752,9.2008012,zone9,waste_basket
45.4915032,9.1835229,zone9,vending_machine
45.4926595,9.1854449,zone9,waste_basket
45.4940368,9.182627,zone9,waste_basket
45.510051,9.2082659,zone9,vending_machine
45.5103656,9.2107191,zone9,vending_machine
45.5104194,9.2075887,zone9,waste_basket
45.5104453,9.2056565,zone9,waste_basket
45.5104829,9.2082726,zone9,waste_basket
45.5106583,9.1999986,zone9,waste_basket
45.5107259,9.2002453,zone9,waste_basket
45.4919921,9.1843443,zone9,waste_basket
45.4926398,9.1852813,zone9,bench
45.4931935,9.1824943,zone9,waste_basket
45.4931898,9.1843044,zone9,vending_machine
45.5112316,9.2025688,zone9,bench
45.5112635,9.2021517,zone9,bench
45.5113941,9.202149,zone9,bench
45.5119326,9.1998892,zone9,bench
45.5119853,9.1987815,zone9,waste_basket
45.5120224,9.2113417,zone9,waste_basket
45.5120849,9.1993206,zone9,waste_basket
45.5111987,9.2024052,zone9,bench
45.4935207,9.1804504,zone9,vending_machine
45.5098814,9.2100831,zone9,vending_machine
45.5111864,9.2024642,zone9,bench
45.511217,9.2038358,zone9,recycling
45.5112912,9.1969173,zone9,waste_basket
45.4936147,9.1805081,zone9,post_box
45.507611,9.2009421,zone9,waste_basket
45.4942657,9.1817064,zone9,vending_machine
45.4942826,9.1815991,zone9,waste_basket
45.5086066,9.2014342,zone9,cafe
45.5099733,9.2100982,zone9,waste_basket
45.5098284,9.2006617,zone9,waste_basket
45.5110267,9.1964003,zone9,bench
45.5111526,9.1959209,zone9,bench
45.5100313,9.2095172,zone9,waste_basket
45.5111822,9.1965277,zone9,bench
45.510142,9.2105944,zone9,waste_basket
45.5105342,9.200873,zone9,waste_basket
45.5103118,9.2084483,zone9,waste_basket
45.5103782,9.2009668,zone9,waste_basket
45.5110755,9.1955896,zone9,waste_basket
45.5111723,9.1965666,zone9,bench
45.5111907,9.2038308,zone9,telephone
45.5108885,9.2028075,zone9,post_box
45.5109354,9.2067196,zone9,vending_machine
45.5110079,9.1964654,zone9,bench
45.5110177,9.1964298,zone9,bench
45.5110222,9.2036384,zone9,waste_basket
45.5110652,9.1965673,zone9,bench
45.5112015,9.1958042,zone9,bench
45.5112119,9.2037579,zone9,waste_basket
45.5112654,9.2025889,zone9,bench
45.5112785,9.1958243,zone9,bench
45.511092,9.1965827,zone9,bench
45.511194,9.1964842,zone9,bench
45.5111949,9.2025352,zone9,bench
45.511303,9.2021007,zone9,bench
45.5113159,9.2109478,zone9,waste_basket
45.5113453,9.2021208,zone9,bench
45.5112485,9.2029738,zone9,waste_basket
45.5113443,9.195481,zone9,waste_basket
45.511397,9.1949781,zone9,waste_basket
45.511272,9.195992,zone9,bench
45.5128137,9.2118098,zone9,waste_basket
45.5116075,9.1944604,zone9,waste_basket
45.5114768,9.1959719,zone9,bench
45.5114919,9.1958592,zone9,bench
45.5118504,9.1953201,zone9,bicycle_parking
45.5115971,9.2004887,zone9,waste_basket
45.5116178,9.2007543,zone9,waste_basket
45.5117837,9.1953764,zone9,waste_basket
