Latitude,Longitude,Zone,Amenity
45.4413117,9.2210805,zone4,bank
45.4600756,9.2101605,zone4,restaurant
45.4362644,9.2408491,zone4,cafe
45.4363726,9.2407931,zone4,restaurant
45.4365841,9.2413322,zone4,restaurant
45.4375483,9.2434822,zone4,restaurant
45.4516057,9.2052834,zone4,restaurant
45.4478691,9.223651,zone4,fuel
45.4623136,9.2235532,zone4,bar
45.4397339,9.2238224,zone4,bicycle_rental
45.4372437,9.2242708,zone4,bicycle_rental
45.4653767,9.2085752,zone4,restaurant
45.4393375,9.2159285,zone4,cafe
45.4620121,9.2234863,zone4,pharmacy
45.4620149,9.2233404,zone4,ice_cream
45.4619002,9.2220382,zone4,cafe
45.4399311,9.2187779,zone4,social_facility
45.4421132,9.2258066,zone4,clock
45.4440657,9.2254016,zone4,post_box
45.4381305,9.2437817,zone4,dentist
45.4662747,9.2298953,zone4,dentist
45.4482727,9.2514916,zone4,drinking_water
45.465685,9.2642094,zone4,bicycle_parking
45.4378712,9.2200003,zone4,restaurant
45.4379596,9.2201049,zone4,bicycle_repair_station
45.4521891,9.203114,zone4,cafe
45.4505008,9.2219715,zone4,restaurant
45.4516608,9.2164912,zone4,restaurant
45.4507467,9.223407,zone4,bar
45.4553591,9.2084574,zone4,cafe
45.4624092,9.2128584,zone4,restaurant
45.4659757,9.2105595,zone4,restaurant
45.456162,9.2383724,zone4,restaurant
45.434449,9.2237501,zone4,cafe
45.4271749,9.2502348,zone4,fast_food
45.4269549,9.2505194,zone4,restaurant
45.4505125,9.2248303,zone4,bicycle_rental
45.4446472,9.2236501,zone4,bicycle_rental
45.4503394,9.2145883,zone4,bicycle_rental
45.4521326,9.2086485,zone4,bicycle_rental
45.453444,9.2124747,zone4,bicycle_rental
45.4582324,9.2130929,zone4,bicycle_rental
45.4646324,9.2113817,zone4,bicycle_rental
45.4654338,9.2146204,zone4,bicycle_rental
45.433487,9.2376169,zone4,cafe
45.4526007,9.2211813,zone4,bicycle_rental
45.4610515,9.2112647,zone4,bench
45.4610534,9.2112016,zone4,bench
45.4610268,9.2112645,zone4,bench
45.4610287,9.2112001,zone4,bench
45.4611688,9.211133,zone4,bench
45.4611096,9.211133,zone4,bench
45.4611707,9.2110928,zone4,bench
45.4611096,9.2110928,zone4,bench
45.4609873,9.2111062,zone4,bench
45.4609845,9.2111773,zone4,bench
45.4594568,9.2153592,zone4,bench
45.4594207,9.2151446,zone4,bench
45.4591193,9.2155136,zone4,bicycle_parking
45.4590925,9.2154777,zone4,bicycle_parking
45.4590824,9.2154549,zone4,bicycle_parking
45.4591038,9.2154958,zone4,bicycle_parking
45.4614639,9.2159022,zone4,bench
45.4614244,9.2158499,zone4,bench
45.4613745,9.2158157,zone4,bench
45.4617245,9.2158633,zone4,bench
45.4618081,9.2158207,zone4,bench
45.4618091,9.2158655,zone4,bench
45.4609319,9.2154114,zone4,bench
45.4608936,9.2153323,zone4,bench
45.4607182,9.2157284,zone4,bench
45.460666,9.2156832,zone4,bench
45.4609452,9.2155126,zone4,bench
45.4608366,9.2152811,zone4,bench
45.4608765,9.2156979,zone4,bench
45.4606144,9.2155597,zone4,bench
45.4607229,9.215279,zone4,bench
45.4606548,9.2153423,zone4,bench
45.4615808,9.2149579,zone4,bench
45.4620728,9.2142698,zone4,cafe
45.4620869,9.2142175,zone4,vending_machine
45.4628716,9.2169766,zone4,restaurant
45.4631563,9.2244805,zone4,bar
45.4610525,9.228,zone4,restaurant
45.4335249,9.2387605,zone4,recycling
45.4336076,9.2387287,zone4,vending_machine
45.4336951,9.2386977,zone4,recycling
45.4334645,9.2386506,zone4,restaurant
45.4335424,9.2385377,zone4,recycling
45.4335019,9.2383062,zone4,vending_machine
45.4337404,9.2383037,zone4,vending_machine
45.4665228,9.2151157,zone4,restaurant
45.4617482,9.2135623,zone4,cafe
45.4610738,9.2097855,zone4,restaurant
45.4620195,9.2180467,zone4,restaurant
45.4337237,9.2385802,zone4,vending_machine
45.4337597,9.2385492,zone4,police
45.4619849,9.2192264,zone4,restaurant
45.4516528,9.2516587,zone4,post_box
45.4510834,9.2524267,zone4,post_office
45.4520996,9.2532855,zone4,cafe
45.4529681,9.2541665,zone4,parcel_locker
45.4492109,9.2181375,zone4,bicycle_rental
45.4557169,9.2202947,zone4,bicycle_rental
45.4619664,9.2200229,zone4,motorcycle_parking
45.4640192,9.2280786,zone4,restaurant
45.4479684,9.2213265,zone4,restaurant
45.4439425,9.2238203,zone4,parcel_locker
45.4666967,9.2095061,zone4,restaurant
45.4488307,9.2195297,zone4,cafe
45.4491641,9.2185753,zone4,bar
45.4504171,9.2203965,zone4,bar
45.4522782,9.2215138,zone4,bar
45.4538348,9.2202182,zone4,restaurant
45.4522973,9.2214517,zone4,fast_food
45.4536797,9.2205159,zone4,telephone
45.4522994,9.2211207,zone4,bar
45.4522867,9.2195184,zone4,bar
45.4536593,9.2207679,zone4,clock
45.4536994,9.2198481,zone4,bank
45.452453,9.2207625,zone4,telephone
45.4524345,9.2207669,zone4,telephone
45.4576362,9.2205413,zone4,ice_cream
45.4576633,9.2207866,zone4,bar
45.4576441,9.2215166,zone4,restaurant
45.4670297,9.210384,zone4,restaurant
45.45211,9.2161742,zone4,bar
45.4438762,9.2245407,zone4,cafe
45.4627906,9.2119283,zone4,restaurant
45.4660552,9.2108805,zone4,restaurant
45.4582919,9.2128212,zone4,restaurant
45.4660579,9.2101463,zone4,cafe
45.462951,9.2353369,zone4,restaurant
45.456917,9.2167686,zone4,restaurant
45.4502754,9.2121623,zone4,ice_cream
45.448817,9.2109804,zone4,fast_food
45.4491629,9.2112593,zone4,bar
45.4500661,9.2119721,zone4,restaurant
45.4261437,9.2529342,zone4,bench
45.4262275,9.2531059,zone4,bench
45.4271169,9.2519632,zone4,bench
45.4270868,9.2518855,zone4,bench
45.4271301,9.2517594,zone4,bench
45.4271376,9.251864,zone4,waste_basket
45.4263528,9.2534293,zone4,waste_basket
45.4274181,9.2515019,zone4,bench
45.4272543,9.252068,zone4,waste_basket
45.4273485,9.2513356,zone4,waste_basket
45.4271357,9.2516254,zone4,waste_basket
45.4271583,9.2520251,zone4,bench
45.4273917,9.2514457,zone4,waste_basket
45.4274802,9.2516172,zone4,bench
45.4261569,9.2528484,zone4,waste_basket
45.426891,9.2518452,zone4,waste_basket
45.4261795,9.2530012,zone4,waste_basket
45.427228,9.2519337,zone4,bench
45.4273748,9.2513946,zone4,bench
45.4271847,9.251864,zone4,bench
45.4271602,9.2521268,zone4,bench
45.4576286,9.2219841,zone4,waste_basket
45.4488995,9.2209163,zone4,vending_machine
45.4569902,9.221916,zone4,clock
45.4565316,9.2234831,zone4,waste_basket
45.4561017,9.2229125,zone4,clock
45.4554008,9.2236474,zone4,vending_machine
45.4544648,9.2220421,zone4,vending_machine
45.4536595,9.2204482,zone4,vending_machine
45.4408701,9.2409129,zone4,waste_basket
45.4419265,9.2411706,zone4,bench
45.4418061,9.2411867,zone4,bench
45.4419623,9.2410392,zone4,bench
45.441784,9.2413015,zone4,bicycle_parking
45.4425628,9.2401857,zone4,waste_basket
45.4427298,9.2398596,zone4,bicycle_parking
45.4407183,9.2423746,zone4,bench
45.4408182,9.2420938,zone4,bicycle_parking
45.4408421,9.2421426,zone4,waste_basket
45.4407994,9.2420473,zone4,bicycle_repair_station
45.4406334,9.2422499,zone4,bench
45.4425897,9.2399015,zone4,waste_basket
45.4441588,9.2609466,zone4,restaurant
45.4518213,9.2243938,zone4,driving_school
45.439784,9.2416153,zone4,bicycle_parking
45.4620068,9.2188139,zone4,fast_food
45.4576419,9.2064886,zone4,fast_food
45.4337404,9.2394331,zone4,ticket_validator
45.4333323,9.2386066,zone4,telephone
45.4334699,9.2382272,zone4,bicycle_parking
45.433343,9.2386919,zone4,photo_booth
45.4336493,9.2389111,zone4,ticket_validator
45.4336345,9.237876,zone4,bicycle_parking
45.4334005,9.2382056,zone4,waste_basket
45.4336127,9.2385292,zone4,ticket_validator
45.4333872,9.238592,zone4,toilets
45.4336821,9.239099,zone4,ticket_validator
45.433432,9.2386825,zone4,cafe
45.4337123,9.2378181,zone4,bicycle_parking
45.4336897,9.2377399,zone4,bicycle_parking
45.4337128,9.2392754,zone4,ticket_validator
45.4336515,9.2385612,zone4,lounge
45.4664807,9.2110703,zone4,restaurant
45.4313395,9.2421634,zone4,bench
45.431314,9.2421282,zone4,bench
45.4306039,9.2441738,zone4,bench
45.4305809,9.2443206,zone4,bench
45.4306029,9.2441924,zone4,bench
45.4305979,9.2442023,zone4,bench
45.4306791,9.2439406,zone4,bench
45.4319839,9.2436474,zone4,drinking_water
45.447354,9.2543224,zone4,townhall
45.4412962,9.2415348,zone4,bicycle_repair_station
45.4418141,9.24138,zone4,bicycle_repair_station
45.4421625,9.2414743,zone4,charging_station
45.4424402,9.2406756,zone4,charging_station
45.4384788,9.2413311,zone4,waste_basket
45.4387122,9.2412831,zone4,waste_basket
45.4390374,9.2417061,zone4,waste_basket
45.4389308,9.2424773,zone4,waste_basket
45.4381776,9.2447899,zone4,waste_basket
45.4378527,9.2436619,zone4,waste_basket
45.4376449,9.2433542,zone4,waste_basket
45.4376233,9.2432446,zone4,waste_basket
45.4374802,9.2430061,zone4,waste_basket
45.4369526,9.2420696,zone4,waste_basket
45.436846,9.2422023,zone4,waste_basket
45.4369297,9.2421177,zone4,bench
45.4368946,9.2420619,zone4,bench
45.4375787,9.2432388,zone4,bench
45.4375329,9.2431773,zone4,bench
45.4362736,9.2411986,zone4,bench
45.4362239,9.2411446,zone4,bench
45.4362793,9.241285,zone4,waste_basket
45.4364965,9.2417042,zone4,waste_basket
45.4365856,9.2408811,zone4,bicycle_parking
45.4376395,9.2431196,zone4,bench
45.43763,9.2431023,zone4,bench
45.4376152,9.2430831,zone4,bench
45.4375787,9.243035,zone4,bench
45.4369382,9.2420136,zone4,bench
45.4369209,9.2419848,zone4,bench
45.4369073,9.2419644,zone4,bench
45.4370259,9.2421414,zone4,bench
45.4370117,9.24212,zone4,bench
45.4369939,9.2421012,zone4,bench
45.4368282,9.2422608,zone4,bench
45.4368188,9.2422353,zone4,bench
45.4368075,9.2422125,zone4,bench
45.4367953,9.242191,zone4,bench
45.4366269,9.2417686,zone4,bench
45.4365055,9.2415554,zone4,bench
45.4358627,9.2402987,zone4,bench
45.4358517,9.2403463,zone4,bench
45.4358288,9.2403802,zone4,bench
45.4358086,9.2404228,zone4,bench
45.4357813,9.2404617,zone4,bench
45.4357575,9.2405019,zone4,bench
45.4357337,9.2405358,zone4,bench
45.4357047,9.2401819,zone4,bench
45.4356888,9.2402146,zone4,bench
45.4356633,9.2402522,zone4,bench
45.435643,9.2402949,zone4,bench
45.435621,9.2403463,zone4,bench
45.4355902,9.2403287,zone4,bench
45.4356959,9.2401418,zone4,bench
45.4354599,9.2406035,zone4,waste_basket
45.4353639,9.2410465,zone4,waste_basket
45.4351094,9.2414681,zone4,waste_basket
45.4346137,9.2409047,zone4,bicycle_parking
45.4325375,9.2408173,zone4,waste_basket
45.432735,9.2410451,zone4,waste_basket
45.434273,9.242565,zone4,waste_basket
45.4346796,9.2418542,zone4,waste_basket
45.4360902,9.2454967,zone4,waste_basket
45.4362427,9.2452003,zone4,waste_basket
45.4365664,9.2466406,zone4,waste_basket
45.4366831,9.2463818,zone4,waste_basket
45.4384803,9.2415903,zone4,waste_basket
45.4383077,9.2411114,zone4,waste_basket
45.4380718,9.2410631,zone4,waste_basket
45.4377913,9.2407445,zone4,waste_basket
45.4371069,9.2399141,zone4,waste_basket
45.4372595,9.2398043,zone4,waste_basket
45.4368679,9.2393341,zone4,waste_basket
45.4361218,9.2390354,zone4,bicycle_parking
45.4353912,9.2392595,zone4,waste_basket
45.435237,9.2396263,zone4,bench
45.4351661,9.2397428,zone4,bench
45.4351615,9.2400657,zone4,bench
45.4349056,9.2405051,zone4,bench
45.4347653,9.2407225,zone4,bench
45.434736,9.2407819,zone4,bench
45.4347113,9.2408368,zone4,bench
45.4355652,9.2400284,zone4,bench
45.4355431,9.239999,zone4,bench
45.4355187,9.239971,zone4,bench
45.4345803,9.2404304,zone4,waste_basket
45.4335459,9.2404326,zone4,waste_basket
45.4328352,9.2401536,zone4,waste_basket
45.4324113,9.2403029,zone4,waste_basket
45.4327886,9.2401017,zone4,scooter_sharing
45.4586755,9.2463973,zone4,fast_food
45.458561,9.2462289,zone4,fast_food
45.4584656,9.2460886,zone4,pub
45.4569933,9.2428955,zone4,cafe
45.4569172,9.2429993,zone4,driving_school
45.4567174,9.2418932,zone4,restaurant
45.4568396,9.2420762,zone4,cafe
45.4654866,9.229988,zone4,bar
45.4635005,9.2079671,zone4,post_box
45.463463,9.2085754,zone4,restaurant
45.4608691,9.210166,zone4,restaurant
45.4495115,9.22777,zone4,drinking_water
45.4319174,9.2430899,zone4,dentist
45.4345872,9.2239461,zone4,drinking_water
45.4400459,9.2419135,zone4,cafe
45.4425148,9.2399995,zone4,restaurant
45.4379065,9.2434455,zone4,restaurant
45.4624655,9.2148914,zone4,bar
45.462437,9.2148261,zone4,telephone
45.4623464,9.2143975,zone4,dentist
45.4625027,9.2145136,zone4,fast_food
45.4629101,9.2145142,zone4,cafe
45.4619819,9.2252307,zone4,cafe
45.4424938,9.2394148,zone4,bicycle_parking
45.4425673,9.2402831,zone4,bench
45.4426361,9.2403097,zone4,bicycle_parking
45.4426542,9.240304,zone4,bicycle_repair_station
45.4417844,9.2411057,zone4,waste_basket
45.4411041,9.2403568,zone4,waste_basket
45.4414294,9.2404543,zone4,shelter
45.4413869,9.2404922,zone4,shelter
45.4413169,9.2405254,zone4,shelter
45.4413928,9.2411375,zone4,waste_basket
45.4423523,9.2411793,zone4,drinking_water
45.4423751,9.2410233,zone4,bench
45.4423967,9.2410903,zone4,bench
45.438441,9.2427568,zone4,bench
45.4384119,9.2428151,zone4,bench
45.4383752,9.2429121,zone4,bench
45.4383556,9.2429726,zone4,bench
45.4396473,9.2398322,zone4,bench
45.4428441,9.2452841,zone4,bench
45.4377259,9.2429083,zone4,bicycle_parking
45.464755,9.2304517,zone4,restaurant
45.4358047,9.2440669,zone4,waste_basket
45.4424241,9.2411123,zone4,waste_basket
45.4423634,9.2409859,zone4,waste_basket
45.4424005,9.2409601,zone4,waste_basket
45.4645564,9.2082643,zone4,cafe
45.4646288,9.2086217,zone4,restaurant
45.4642715,9.2076552,zone4,cafe
45.464094,9.2076312,zone4,restaurant
45.4638217,9.2076527,zone4,hospital
45.4634201,9.2083437,zone4,restaurant
45.4633894,9.2081577,zone4,restaurant
45.4616602,9.2213049,zone4,restaurant
45.4618857,9.2213305,zone4,post_box
45.4618911,9.2214389,zone4,cafe
45.4532925,9.2146134,zone4,cafe
45.4666637,9.2443728,zone4,bench
45.4654772,9.2481171,zone4,bench
45.4610153,9.2119344,zone4,restaurant
45.4363506,9.2429208,zone4,bench
45.4365224,9.2426774,zone4,bench
45.4365435,9.2428066,zone4,bench
45.4370073,9.2436085,zone4,bench
45.4371841,9.2437066,zone4,bench
45.4371407,9.2436206,zone4,bench
45.4371383,9.2443797,zone4,bench
45.4371413,9.244422,zone4,bench
45.4365934,9.2448982,zone4,bench
45.4366974,9.2449142,zone4,bench
45.4367571,9.2450097,zone4,bench
45.4361041,9.2435611,zone4,bench
45.4359172,9.2430428,zone4,bench
45.4353591,9.2413583,zone4,toilets
45.4361826,9.242221,zone4,bench
45.4362645,9.2422733,zone4,bench
45.4388646,9.2407367,zone4,bench
45.4388769,9.2407098,zone4,waste_basket
45.4388443,9.2407615,zone4,bench
45.4391867,9.2403703,zone4,waste_basket
45.4396724,9.2398373,zone4,bench
45.4396247,9.239826,zone4,bench
45.4379137,9.2405809,zone4,waste_basket
45.4376187,9.2397914,zone4,vending_machine
45.4375218,9.2396385,zone4,bench
45.437661,9.2398638,zone4,waste_basket
45.4374964,9.2396479,zone4,bench
45.4379181,9.2403344,zone4,bench
45.4379046,9.2402959,zone4,bench
45.4548567,9.2267044,zone4,bank
45.456079,9.2259044,zone4,cafe
45.4535306,9.2037025,zone4,pub
45.4443437,9.2163868,zone4,restaurant
45.4519445,9.2085633,zone4,restaurant
45.4523507,9.2089029,zone4,cafe
45.4524384,9.208975,zone4,restaurant
45.452565,9.2083188,zone4,restaurant
45.4654471,9.2149912,zone4,restaurant
45.4516519,9.2074178,zone4,restaurant
45.4519164,9.2077865,zone4,restaurant
45.440338,9.2410804,zone4,waste_basket
45.4404717,9.2410284,zone4,bicycle_parking
45.4404353,9.240978,zone4,bicycle_parking
45.4406154,9.2409591,zone4,waste_basket
45.4422274,9.24075,zone4,waste_basket
45.4415295,9.240753,zone4,waste_basket
45.4415197,9.2409355,zone4,waste_basket
45.4541227,9.2083301,zone4,cinema
45.4560121,9.2110845,zone4,pub
45.4424265,9.2406931,zone4,charging_station
45.4424107,9.2407115,zone4,charging_station
45.4423874,9.2407223,zone4,charging_station
45.4438859,9.2453636,zone4,bench
45.4438709,9.2453931,zone4,bench
45.4438602,9.2454337,zone4,bench
45.4440689,9.2452035,zone4,bench
45.4440439,9.2452052,zone4,bench
45.4440116,9.2452035,zone4,bench
45.4439911,9.2452023,zone4,bench
45.4428471,9.2453167,zone4,bench
45.4238484,9.2530085,zone4,car_wash
45.4240028,9.2531271,zone4,car_wash
45.4641968,9.219135,zone4,hospital
45.4300714,9.2452754,zone4,bench
45.4302481,9.2445539,zone4,bench
45.4302153,9.2446456,zone4,bench
45.4315222,9.2418657,zone4,bench
45.4315815,9.2418028,zone4,bench
45.452652,9.2290155,zone4,pharmacy
45.453899,9.2075631,zone4,pharmacy
45.4541014,9.2191317,zone4,pharmacy
45.4640328,9.221356,zone4,pharmacy
45.4643643,9.2279591,zone4,pharmacy
45.4580587,9.2170694,zone4,pharmacy
45.4380767,9.2238105,zone4,pharmacy
45.4425833,9.2633363,zone4,pharmacy
45.4446943,9.2441677,zone4,pharmacy
45.4618149,9.2349476,zone4,cafe
45.4618996,9.2348617,zone4,bar
45.4339948,9.2402042,zone4,fast_food
45.4341327,9.2401431,zone4,fast_food
45.4340556,9.2401702,zone4,restaurant
45.4336222,9.2401247,zone4,restaurant
45.4344043,9.2400466,zone4,fast_food
45.4345089,9.2400051,zone4,restaurant
45.4344498,9.2400243,zone4,restaurant
45.4341931,9.2401211,zone4,restaurant
45.4553722,9.2321553,zone4,waste_basket
45.4397782,9.2419077,zone4,charging_station
45.4398201,9.2419606,zone4,charging_station
45.4396503,9.2418079,zone4,parking_space
45.4415429,9.2395242,zone4,charging_station
45.4694275,9.2632658,zone4,cafe
45.4634355,9.2114827,zone4,restaurant
45.4668511,9.2653189,zone4,bench
45.4669371,9.2651586,zone4,waste_basket
45.4669215,9.2651878,zone4,bench
45.4698886,9.2620158,zone4,waste_basket
45.4308631,9.2442592,zone4,parking_space
45.4349161,9.2279117,zone4,community_centre
45.4437868,9.2159687,zone4,restaurant
45.439764,9.2418587,zone4,waste_basket
45.4396595,9.2411584,zone4,waste_disposal
45.4396714,9.2412628,zone4,waste_basket
45.440678,9.2401264,zone4,parking_entrance
45.4444247,9.2419991,zone4,bench
45.4444661,9.2420144,zone4,bench
45.4443818,9.2419838,zone4,waste_basket
45.4444722,9.2418615,zone4,bench
45.4444469,9.2418899,zone4,bench
45.4444247,9.2419008,zone4,bench
45.4444339,9.2428785,zone4,parking_space
45.4342858,9.2402322,zone4,bench
45.4342663,9.2402407,zone4,bench
45.4342519,9.2402374,zone4,waste_basket
45.4287685,9.2572279,zone4,waste_basket
45.4287045,9.2571115,zone4,waste_basket
45.4290368,9.2576366,zone4,waste_basket
45.4251443,9.2524408,zone4,waste_basket
45.4274709,9.2497908,zone4,vending_machine
45.4610804,9.2119575,zone4,restaurant
45.4338115,9.240267,zone4,restaurant
45.4618197,9.2109814,zone4,parking_entrance
45.4618476,9.2105294,zone4,parking_entrance
45.4537312,9.2267326,zone4,cafe
45.4537159,9.224692,zone4,restaurant
45.4537081,9.2243528,zone4,post_box
45.4537711,9.2243469,zone4,cafe
45.4542888,9.2243424,zone4,restaurant
45.4651533,9.2645143,zone4,toilets
45.453522,9.2248601,zone4,pub
45.4560056,9.2236537,zone4,fast_food
45.4560629,9.2236552,zone4,cafe
45.4555398,9.2236545,zone4,cafe
45.45575,9.2236568,zone4,restaurant
45.455294,9.2236583,zone4,restaurant
45.455013,9.2236622,zone4,cafe
45.4426118,9.2638208,zone4,post_office
45.4643056,9.2280201,zone4,bar
45.4642608,9.2280904,zone4,vending_machine
45.4631134,9.2119592,zone4,cafe
45.4621006,9.210574,zone4,cafe
45.4627811,9.2116365,zone4,pub
45.4257998,9.2517736,zone4,pub
45.4263082,9.2512076,zone4,post_box
45.426457,9.2510581,zone4,cafe
45.42657,9.2509358,zone4,stripclub
45.4266718,9.2508247,zone4,fast_food
45.4632207,9.2119251,zone4,cafe
45.4624435,9.2113798,zone4,post_box
45.4648236,9.214545,zone4,post_box
45.4338997,9.2402373,zone4,fast_food
45.465888,9.217031,zone4,restaurant
45.4639174,9.21705,zone4,restaurant
45.4468096,9.2127972,zone4,restaurant
45.4350386,9.2443032,zone4,bench
45.4349829,9.2442352,zone4,bench
45.4349556,9.2442012,zone4,bench
45.4370635,9.2452267,zone4,bench
45.4374636,9.2440115,zone4,bench
45.4374937,9.2440629,zone4,bench
45.4373476,9.2441822,zone4,bench
45.4373264,9.2438341,zone4,bench
45.4374757,9.2440303,zone4,bench
45.4373272,9.2442148,zone4,bench
45.436336,9.2425643,zone4,bench
45.4363585,9.2424698,zone4,bench
45.4363617,9.2447177,zone4,bench
45.4363461,9.244674,zone4,bench
45.4362709,9.2444666,zone4,bench
45.436135,9.244116,zone4,bench
45.4361176,9.2440729,zone4,bench
45.4367074,9.2452624,zone4,bench
45.4367326,9.2452192,zone4,bench
45.4369707,9.2458219,zone4,bench
45.4369539,9.2457573,zone4,bench
45.436958,9.2458413,zone4,bench
45.4383988,9.2428526,zone4,bench
45.4369487,9.2458592,zone4,bench
45.4369243,9.245902,zone4,bench
45.4369378,9.2457397,zone4,bench
45.4369668,9.2457776,zone4,bench
45.4396568,9.2398904,zone4,bench
45.4396353,9.239886,zone4,bench
45.4360534,9.2458154,zone4,bench
45.4360439,9.2458338,zone4,bench
45.4360256,9.245864,zone4,bench
45.4360104,9.2458875,zone4,bench
45.4362465,9.2460514,zone4,bench
45.4362324,9.2460752,zone4,bench
45.4362177,9.2460984,zone4,bench
45.4362041,9.2461238,zone4,bench
45.4363933,9.2417064,zone4,ice_cream
45.4360896,9.2439935,zone4,bench
45.4360707,9.2439532,zone4,bench
45.4356171,9.2464334,zone4,bench
45.4355768,9.2463836,zone4,bench
45.4379772,9.2441531,zone4,social_facility
45.435569,9.2453467,zone4,bench
45.4355537,9.2453744,zone4,bench
45.4355408,9.2453082,zone4,bench
45.4355214,9.2453408,zone4,bench
45.4354973,9.2452503,zone4,bench
45.4354796,9.2452847,zone4,bench
45.4354496,9.2452453,zone4,bench
45.4354738,9.2452051,zone4,bench
45.4354973,9.2451665,zone4,bench
45.4354496,9.2450793,zone4,bench
45.435429,9.2450517,zone4,bench
45.4354049,9.2450232,zone4,bench
45.4353644,9.2450642,zone4,bench
45.4353385,9.2451154,zone4,bench
45.4361641,9.2413499,zone4,parking_entrance
45.4367734,9.2422979,zone4,parking_entrance
45.4373833,9.243261,zone4,parking_entrance
45.4335488,9.2407624,zone4,parking_entrance
45.4339309,9.2410367,zone4,parking_entrance
45.462086,9.2088008,zone4,fast_food
45.4621384,9.2092111,zone4,vending_machine
45.4530382,9.2054593,zone4,restaurant
45.4619911,9.2281635,zone4,fast_food
45.4436284,9.2143718,zone4,restaurant
45.4628095,9.211188,zone4,fast_food
45.4618198,9.2213837,zone4,fast_food
45.4331204,9.2384328,zone4,cafe
45.4662072,9.2119112,zone4,restaurant
45.4573367,9.2196232,zone4,toilets
45.4535444,9.2284949,zone4,toilets
45.4526373,9.2270609,zone4,toilets
45.4559244,9.241264,zone4,toilets
45.457775,9.2424474,zone4,toilets
45.4335921,9.2312187,zone4,toilets
45.4336151,9.2316905,zone4,toilets
45.4316446,9.2448614,zone4,restaurant
45.4359849,9.2401057,zone4,bank
45.4314506,9.2436572,zone4,fast_food
45.4313474,9.243554,zone4,restaurant
45.4314567,9.2449028,zone4,cafe
45.4444494,9.2637445,zone4,restaurant
45.4382341,9.2165061,zone4,restaurant
45.4262121,9.2504519,zone4,bicycle_parking
45.4262096,9.2502963,zone4,parking_space
45.4261996,9.250248,zone4,parking_space
45.426177,9.250273,zone4,parking_space
45.4261987,9.2503145,zone4,parking_space
45.433886,9.2506103,zone4,parking_entrance
45.4351843,9.2476382,zone4,parking_entrance
45.4348144,9.2471838,zone4,parking_entrance
45.4345045,9.2468038,zone4,parking_entrance
45.4341346,9.2463543,zone4,parking_entrance
45.4338069,9.2459688,zone4,parking_entrance
45.4344243,9.244972,zone4,parking_entrance
45.4343018,9.2451912,zone4,parking_entrance
45.4347284,9.245356,zone4,parking_entrance
45.4346521,9.2456221,zone4,parking_entrance
45.4351002,9.2457952,zone4,parking_entrance
45.435423,9.246188,zone4,parking_entrance
45.4352832,9.246371,zone4,parking_entrance
45.4356325,9.2467967,zone4,parking_entrance
45.4359906,9.2472228,zone4,parking_entrance
45.4354963,9.2480213,zone4,parking_entrance
45.4416717,9.2402723,zone4,parking_entrance
45.4419549,9.2394976,zone4,parking_entrance
45.4643856,9.2365565,zone4,waste_basket
45.4618266,9.2143636,zone4,restaurant
45.4650003,9.2144722,zone4,bar
45.4611759,9.2142107,zone4,restaurant
45.4511568,9.2116525,zone4,restaurant
45.4652801,9.2216949,zone4,restaurant
45.4385275,9.2301759,zone4,nightclub
45.4383201,9.2280106,zone4,dentist
45.4381548,9.2283507,zone4,driving_school
45.4385003,9.2277061,zone4,cafe
45.4387332,9.2271876,zone4,restaurant
45.4388629,9.2269303,zone4,cafe
45.4395428,9.2255777,zone4,cafe
45.4390304,9.2254237,zone4,restaurant
45.4390499,9.2248768,zone4,restaurant
45.4396422,9.2253451,zone4,restaurant
45.4397795,9.2250601,zone4,cafe
45.4400162,9.2249323,zone4,cafe
45.4558758,9.2101596,zone4,cafe
45.4622359,9.2339977,zone4,bank
45.4612947,9.2440328,zone4,bicycle_parking
45.461301,9.2440951,zone4,bench
45.4441315,9.2139834,zone4,restaurant
45.4356636,9.2287856,zone4,car_wash
45.462682,9.2104804,zone4,restaurant
45.4641309,9.2300091,zone4,restaurant
45.4534608,9.2039158,zone4,restaurant
45.4631342,9.2102052,zone4,clinic
45.4502441,9.2129202,zone4,parcel_locker
45.4316012,9.244619,zone4,cafe
45.4317093,9.244657,zone4,waste_basket
45.4287434,9.2545457,zone4,toilets
45.4668833,9.2224427,zone4,cafe
45.4670146,9.2088411,zone4,cafe
45.4526781,9.2147613,zone4,restaurant
45.4487076,9.2114807,zone4,clock
45.4479077,9.2508733,zone4,drinking_water
45.428765,9.2547478,zone4,cafe
45.4589746,9.2444484,zone4,cinema
45.467734,9.2213279,zone4,vending_machine
45.4666404,9.2216134,zone4,vending_machine
45.4657305,9.2242184,zone4,fast_food
45.4675311,9.2226892,zone4,veterinary
45.4351909,9.2206944,zone4,doctors
45.4644586,9.2083673,zone4,vending_machine
45.4644795,9.2076636,zone4,restaurant
45.4505975,9.2199534,zone4,pub
45.4666631,9.220017,zone4,charging_station
45.4624018,9.2081379,zone4,fast_food
45.4395453,9.2171129,zone4,clock
45.461258,9.2095498,zone4,fast_food
45.4519104,9.2048726,zone4,restaurant
45.4595712,9.2227761,zone4,community_centre
45.4619872,9.233061,zone4,vending_machine
45.4526855,9.2100717,zone4,bar
45.4588683,9.2091198,zone4,restaurant
45.4580462,9.2083815,zone4,waste_basket
45.4596173,9.2073207,zone4,restaurant
45.4666572,9.2074181,zone4,bank
